Commodity,Year,Attribute,Value,Notes
"Caloric sweeteners, per capita availability - historical",1964,"Caloric sweeteners-Total caloric sweeteners-Pounds, dry weight",113.2931919,"Refined sugar is used for calculating ""Total Caloric Sweeteners"". "
"Caloric sweeteners, per capita availability - historical",1965,"Caloric sweeteners-Total caloric sweeteners-Pounds, dry weight",113.5968793,"Refined sugar is used for calculating ""Total Caloric Sweeteners"". "
"Caloric sweeteners, per capita availability (daily teaspoons)",1966,"U.S. population, July 1-Millions",196.56,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1967,"U.S. population, July 1-Millions",198.712,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1968,"U.S. population, July 1-Millions",200.706,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1969,"U.S. population, July 1-Millions",202.677,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1970,"U.S. population, July 1-Millions",205.052,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1971,"U.S. population, July 1-Millions",207.661,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1972,"U.S. population, July 1-Millions",209.896,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1973,"U.S. population, July 1-Millions",211.909,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1974,"U.S. population, July 1-Millions",213.854,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1975,"U.S. population, July 1-Millions",215.973,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1976,"U.S. population, July 1-Millions",218.035,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1977,"U.S. population, July 1-Millions",220.239,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1978,"U.S. population, July 1-Millions",222.585,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1979,"U.S. population, July 1-Millions",225.055,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1980,"U.S. population, July 1-Millions",227.726,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1981,"U.S. population, July 1-Millions",229.966,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1982,"U.S. population, July 1-Millions",232.188,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1983,"U.S. population, July 1-Millions",234.307,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1984,"U.S. population, July 1-Millions",236.348,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1985,"U.S. population, July 1-Millions",238.466,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1986,"U.S. population, July 1-Millions",240.651,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1987,"U.S. population, July 1-Millions",242.804,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1988,"U.S. population, July 1-Millions",245.021,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1989,"U.S. population, July 1-Millions",247.342,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1990,"U.S. population, July 1-Millions",250.132,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1991,"U.S. population, July 1-Millions",253.493,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1992,"U.S. population, July 1-Millions",256.894,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1993,"U.S. population, July 1-Millions",260.255,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1994,"U.S. population, July 1-Millions",263.436,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1995,"U.S. population, July 1-Millions",266.557,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1996,"U.S. population, July 1-Millions",269.667,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1997,"U.S. population, July 1-Millions",272.912,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1998,"U.S. population, July 1-Millions",276.115,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1999,"U.S. population, July 1-Millions",279.295,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2000,"U.S. population, July 1-Millions",282.385,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2001,"U.S. population, July 1-Millions",285.309019,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2002,"U.S. population, July 1-Millions",288.104818,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2003,"U.S. population, July 1-Millions",290.819634,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2004,"U.S. population, July 1-Millions",293.463185,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2005,"U.S. population, July 1-Millions",296.186216,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2006,"U.S. population, July 1-Millions",298.995825,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2007,"U.S. population, July 1-Millions",302.003917,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2008,"U.S. population, July 1-Millions",304.797761,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2009,"U.S. population, July 1-Millions",307.439406,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2010,"U.S. population, July 1-Millions",309.741279,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2011,"U.S. population, July 1-Millions",311.973914,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2012,"U.S. population, July 1-Millions",314.167558,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2013,"U.S. population, July 1-Millions",316.294766,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2014,"U.S. population, July 1-Millions",318.576955,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2015,"U.S. population, July 1-Millions",320.870703,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2016,"U.S. population, July 1-Millions",323.161011,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2017,"U.S. population, July 1-Millions",325.20603,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2018,"U.S. population, July 1-Millions",326.923976,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",2019,"U.S. population, July 1-Millions",328.475998,Resident population plus the Armed Forces overseas.
"Caloric sweeteners, per capita availability (daily teaspoons)",1966,Caloric sweeteners-Cane and beet sugar deliveries-Raw-Teaspoons (daily),32.35454001,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability (daily teaspoons)",1967,Caloric sweeteners-Cane and beet sugar deliveries-Raw-Teaspoons (daily),32.75148537,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability (daily teaspoons)",1968,Caloric sweeteners-Cane and beet sugar deliveries-Raw-Teaspoons (daily),32.9895493,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability (daily teaspoons)",1969,Caloric sweeteners-Cane and beet sugar deliveries-Raw-Teaspoons (daily),33.57006468,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability (daily teaspoons)",1970,Caloric sweeteners-Cane and beet sugar deliveries-Raw-Teaspoons (daily),33.82668517,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability (daily teaspoons)",1971,Caloric sweeteners-Cane and beet sugar deliveries-Raw-Teaspoons (daily),33.94627189,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability (daily teaspoons)",1972,Caloric sweeteners-Cane and beet sugar deliveries-Raw-Teaspoons (daily),34.00517271,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability (daily teaspoons)",1973,Caloric sweeteners-Cane and beet sugar deliveries-Raw-Teaspoons (daily),33.5120779,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability (daily teaspoons)",1974,Caloric sweeteners-Cane and beet sugar deliveries-Raw-Teaspoons (daily),31.80101006,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability (daily teaspoons)",1975,Caloric sweeteners-Cane and beet sugar deliveries-Raw-Teaspoons (daily),29.63907262,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability (daily teaspoons)",1976,Caloric sweeteners-Cane and beet sugar deliveries-Raw-Teaspoons (daily),31.04300934,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability (daily teaspoons)",1977,Caloric sweeteners-Cane and beet sugar deliveries-Raw-Teaspoons (daily),31.31353882,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability (daily teaspoons)",1978,Caloric sweeteners-Cane and beet sugar deliveries-Raw-Teaspoons (daily),30.39727343,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
"Caloric sweeteners, per capita availability (daily teaspoons)",1979,Caloric sweeteners-Cane and beet sugar deliveries-Raw-Teaspoons (daily),29.69645808,Cane and beet sugar deliveries for food and beverages; does not include sugar imported in blends and mixtures.
