Commodity,Year,Attribute,Value,Notes
"Fluid milk: Per capita availability, pounds",1933,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1934,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1935,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1936,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1937,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1938,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1939,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1940,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1941,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1942,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1943,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1944,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1945,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1946,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1947,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1948,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1949,Lower fat and skim milk-Plain-Total plain-Pounds,NA,
"Fluid milk: Per capita availability, pounds",1950,Lower fat and skim milk-Plain-Total plain-Pounds,0.006612226,
"Fluid milk: Per capita availability, pounds",1951,Lower fat and skim milk-Plain-Total plain-Pounds,0.013045463,
"Fluid milk: Per capita availability, pounds",1952,Lower fat and skim milk-Plain-Total plain-Pounds,0.064231439,
"Fluid milk: Per capita availability, pounds",1953,Lower fat and skim milk-Plain-Total plain-Pounds,0.126388696,
"Fluid milk: Per capita availability, pounds",1954,Lower fat and skim milk-Plain-Total plain-Pounds,0.210965228,
"Fluid milk: Per capita availability, pounds",1955,Lower fat and skim milk-Plain-Total plain-Pounds,0.304306546,
"Fluid milk: Per capita availability, pounds",1956,Lower fat and skim milk-Plain-Total plain-Pounds,0.400463821,
"Fluid milk: Per capita availability, pounds",1957,Lower fat and skim milk-Plain-Total plain-Pounds,0.475433026,
"Fluid milk: Per capita availability, pounds",1958,Lower fat and skim milk-Plain-Total plain-Pounds,1.107777521,
"Fluid milk: Per capita availability, pounds",1959,Lower fat and skim milk-Plain-Total plain-Pounds,1.616663547,
"Fluid milk: Per capita availability, pounds",1960,Lower fat and skim milk-Plain-Total plain-Pounds,2.16136327,
"Fluid milk: Per capita availability, pounds",1961,Lower fat and skim milk-Plain-Total plain-Pounds,3.284296581,
"Fluid milk: Per capita availability, pounds",1962,Lower fat and skim milk-Plain-Total plain-Pounds,4.521696067,
"Fluid milk: Per capita availability, pounds",1963,Lower fat and skim milk-Plain-Total plain-Pounds,6.212761894,
"Fluid milk: Per capita availability, pounds",1964,Lower fat and skim milk-Plain-Total plain-Pounds,8.402174311,
"Fluid milk: Per capita availability, pounds",1965,Lower fat and skim milk-Plain-Total plain-Pounds,10.62906276,
"Fluid milk: Per capita availability, pounds",1966,Lower fat and skim milk-Plain-Total plain-Pounds,14.16329202,
"Fluid milk: Per capita availability, pounds",1967,Lower fat and skim milk-Plain-Total plain-Pounds,17.98366227,
"Fluid milk: Per capita availability, pounds",1968,Lower fat and skim milk-Plain-Total plain-Pounds,22.20171616,
"Fluid milk: Per capita availability, pounds",1969,Lower fat and skim milk-Plain-Total plain-Pounds,26.79444844,
"Fluid milk: Per capita availability, pounds",1970,Lower fat and skim milk-Plain-Total plain-Pounds,29.81606401,
"Fluid milk: Per capita availability, pounds",1971,Lower fat and skim milk-Plain-Total plain-Pounds,33.95107989,
"Fluid milk: Per capita availability, pounds",1972,Lower fat and skim milk-Plain-Total plain-Pounds,39.21465568,
"Fluid milk: Per capita availability, pounds",1973,Lower fat and skim milk-Plain-Total plain-Pounds,43.05511528,
"Fluid milk: Per capita availability, pounds",1974,Lower fat and skim milk-Plain-Total plain-Pounds,45.76220341,
"Fluid milk: Per capita availability, pounds",1975,Lower fat and skim milk-Plain-Total plain-Pounds,53.2244216,
"Fluid milk: Per capita availability, pounds",1976,Lower fat and skim milk-Plain-Total plain-Pounds,57.13747282,
"Fluid milk: Per capita availability, pounds",1977,Lower fat and skim milk-Plain-Total plain-Pounds,61.09392064,
"Fluid milk: Per capita availability, pounds",1978,Lower fat and skim milk-Plain-Total plain-Pounds,64.16173259,
"Fluid milk: Per capita availability, pounds",1979,Lower fat and skim milk-Plain-Total plain-Pounds,66.98668994,
"Fluid milk: Per capita availability, pounds",1980,Lower fat and skim milk-Plain-Total plain-Pounds,70.05391132,
"Fluid milk: Per capita availability, pounds",1981,Lower fat and skim milk-Plain-Total plain-Pounds,72.61206453,
"Fluid milk: Per capita availability, pounds",1982,Lower fat and skim milk-Plain-Total plain-Pounds,73.54617032,
"Fluid milk: Per capita availability, pounds",1983,Lower fat and skim milk-Plain-Total plain-Pounds,75.44312894,
"Fluid milk: Per capita availability, pounds",1984,Lower fat and skim milk-Plain-Total plain-Pounds,78.55401251,
"Fluid milk: Per capita availability, pounds",1985,Lower fat and skim milk-Plain-Total plain-Pounds,83.27028799,
"Fluid milk: Per capita availability, pounds",1986,Lower fat and skim milk-Plain-Total plain-Pounds,88.10117726,
"Fluid milk: Per capita availability, pounds",1987,Lower fat and skim milk-Plain-Total plain-Pounds,88.28300088,
"Fluid milk: Per capita availability, pounds",1988,Lower fat and skim milk-Plain-Total plain-Pounds,90.85517732,
"Fluid milk: Per capita availability, pounds",1989,Lower fat and skim milk-Plain-Total plain-Pounds,96.20004943,
"Fluid milk: Per capita availability, pounds",1990,Lower fat and skim milk-Plain-Total plain-Pounds,98.18406156,
"Fluid milk: Per capita availability, pounds",1991,Lower fat and skim milk-Plain-Total plain-Pounds,98.97581241,
"Fluid milk: Per capita availability, pounds",1992,Lower fat and skim milk-Plain-Total plain-Pounds,98.33771256,
"Fluid milk: Per capita availability, pounds",1993,Lower fat and skim milk-Plain-Total plain-Pounds,95.51052443,
"Fluid milk: Per capita availability, pounds",1994,Lower fat and skim milk-Plain-Total plain-Pounds,94.00439333,
"Fluid milk: Per capita availability, pounds",1995,Lower fat and skim milk-Plain-Total plain-Pounds,90.88997213,
"Fluid milk: Per capita availability, pounds",1996,Lower fat and skim milk-Plain-Total plain-Pounds,89.12967624,
"Fluid milk: Per capita availability, pounds",1997,Lower fat and skim milk-Plain-Total plain-Pounds,86.95859481,
"Fluid milk: Per capita availability, pounds",1998,Lower fat and skim milk-Plain-Total plain-Pounds,84.99423608,
"Fluid milk: Per capita availability, pounds",1999,Lower fat and skim milk-Plain-Total plain-Pounds,84.47176032,
"Fluid milk: Per capita availability, pounds",2000,Lower fat and skim milk-Plain-Total plain-Pounds,83.97041521,
"Fluid milk: Per capita availability, pounds",2001,Lower fat and skim milk-Plain-Total plain-Pounds,83.02431182,
"Fluid milk: Per capita availability, pounds",2002,Lower fat and skim milk-Plain-Total plain-Pounds,82.55516636,
"Fluid milk: Per capita availability, pounds",2003,Lower fat and skim milk-Plain-Total plain-Pounds,81.46485657,
"Fluid milk: Per capita availability, pounds",2004,Lower fat and skim milk-Plain-Total plain-Pounds,81.18561997,
"Fluid milk: Per capita availability, pounds",2005,Lower fat and skim milk-Plain-Total plain-Pounds,82.11611581,
"Fluid milk: Per capita availability, pounds",2006,Lower fat and skim milk-Plain-Total plain-Pounds,82.31165014,
"Fluid milk: Per capita availability, pounds",2007,Lower fat and skim milk-Plain-Total plain-Pounds,82.90738346,
"Fluid milk: Per capita availability, pounds",2008,Lower fat and skim milk-Plain-Total plain-Pounds,83.58607925,
"Fluid milk: Per capita availability, pounds",2009,Lower fat and skim milk-Plain-Total plain-Pounds,84.56301665,
"Fluid milk: Per capita availability, pounds",2010,Lower fat and skim milk-Plain-Total plain-Pounds,85.99300639,
"Fluid milk: Per capita availability, pounds",2011,Lower fat and skim milk-Plain-Total plain-Pounds,85.42067989,
"Fluid milk: Per capita availability, pounds",2012,Lower fat and skim milk-Plain-Total plain-Pounds,84.31735821,
"Fluid milk: Per capita availability, pounds",2013,Lower fat and skim milk-Plain-Total plain-Pounds,82.2260025,
"Fluid milk: Per capita availability, pounds",2014,Lower fat and skim milk-Plain-Total plain-Pounds,79.22689331,
"Fluid milk: Per capita availability, pounds",2015,Lower fat and skim milk-Plain-Total plain-Pounds,76.3425314,
"Fluid milk: Per capita availability, pounds",2016,Lower fat and skim milk-Plain-Total plain-Pounds,73.88865774,
"Fluid milk: Per capita availability, pounds",2017,Lower fat and skim milk-Plain-Total plain-Pounds,70.48498241,
"Fluid milk: Per capita availability, pounds",2018,Lower fat and skim milk-Plain-Total plain-Pounds,67.67629595,
"Fluid milk: Per capita availability, pounds",2019,Lower fat and skim milk-Plain-Total plain-Pounds,65.03969968,
"Fluid milk: Per capita availability, pounds",1909,"Lower fat and skim milk-Flavored, other than whole-Pounds",0.950381258,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1910,"Lower fat and skim milk-Flavored, other than whole-Pounds",0.854913589,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1911,"Lower fat and skim milk-Flavored, other than whole-Pounds",0.85230602,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1912,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.090890019,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1913,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.028542042,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1914,"Lower fat and skim milk-Flavored, other than whole-Pounds",0.908072767,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1915,"Lower fat and skim milk-Flavored, other than whole-Pounds",0.805601416,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1916,"Lower fat and skim milk-Flavored, other than whole-Pounds",0.794421396,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1917,"Lower fat and skim milk-Flavored, other than whole-Pounds",0.948987102,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1918,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.269281451,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1919,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.042922479,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1920,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.277463109,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1921,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.271444103,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1922,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.263073722,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1923,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.179129409,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1924,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.156788685,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1925,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.269112226,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1926,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.379933048,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1927,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.402948713,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1928,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.452173697,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1929,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.519295047,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1930,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.51937405,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1931,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.572073525,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1932,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.594040372,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1933,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.576696741,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1934,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.495560796,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita availability, pounds",1935,"Lower fat and skim milk-Flavored, other than whole-Pounds",1.563850688,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
